"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","ndvi_ne_prev","ndvi_nw_prev","ndvi_se_prev","ndvi_sw_prev","precipitation_amt_mm_prev","reanalysis_air_temp_k_prev","reanalysis_avg_temp_k_prev","reanalysis_dew_point_temp_k_prev","reanalysis_max_air_temp_k_prev","reanalysis_min_air_temp_k_prev","reanalysis_precip_amt_kg_per_m2_prev","reanalysis_relative_humidity_percent_prev","reanalysis_sat_precip_amt_mm_prev","reanalysis_specific_humidity_g_per_kg_prev","reanalysis_tdtr_k_prev","station_avg_temp_c_prev","station_diur_temp_rng_c_prev","station_max_temp_c_prev","station_min_temp_c_prev","station_precip_mm_prev","ndvi_ne_2_prev","ndvi_nw_2_prev","ndvi_se_2_prev","ndvi_sw_2_prev","precipitation_amt_mm_2_prev","reanalysis_air_temp_k_2_prev","reanalysis_avg_temp_k_2_prev","reanalysis_dew_point_temp_k_2_prev","reanalysis_max_air_temp_k_2_prev","reanalysis_min_air_temp_k_2_prev","reanalysis_precip_amt_kg_per_m2_2_prev","reanalysis_relative_humidity_percent_2_prev","reanalysis_sat_precip_amt_mm_2_prev","reanalysis_specific_humidity_g_per_kg_2_prev","reanalysis_tdtr_k_2_prev","station_avg_temp_c_2_prev","station_diur_temp_rng_c_2_prev","station_max_temp_c_2_prev","station_min_temp_c_2_prev","station_precip_mm_2_prev","total_cases"
"346","sj",2004,32,"2004-08-05",0.0058,0.0327,0.1741,0.1838143,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.0257142857,35.99,18.0528571429,2.97142857143,28.5285714286,6.58571428571,32.2,24.4,12.8,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.234285714,300.285714286,296.822857143,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.57142857143,28.0428571429,6.37142857143,31.7,23.9,44,0.0674,0.08983333,0.1748286,0.1487429,23.74,300.401428571,300.4,296.095714286,302.3,298.4,31.21,77.4985714286,23.74,17.51,2.68571428571,28.0142857143,6.52857142857,31.7,23.9,26.2,20
"347","sj",2004,33,"2004-08-12",0.0374,0.1084,0.1253,0.1774143,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,0.0058,0.0327,0.1741,0.1838143,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.0257142857,35.99,18.0528571429,2.97142857143,28.5285714286,6.58571428571,32.2,24.4,12.8,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.234285714,300.285714286,296.822857143,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.57142857143,28.0428571429,6.37142857143,31.7,23.9,44,14
"348","sj",2004,34,"2004-08-19",-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29,6.31428571429,32.2,24.4,28.3,0.0374,0.1084,0.1253,0.1774143,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,0.0058,0.0327,0.1741,0.1838143,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.0257142857,35.99,18.0528571429,2.97142857143,28.5285714286,6.58571428571,32.2,24.4,12.8,14
"349","sj",2004,35,"2004-08-26",0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,29.0571428571,6.48571428571,33.3,25,20.6,-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29,6.31428571429,32.2,24.4,28.3,0.0374,0.1084,0.1253,0.1774143,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,7
"350","sj",2004,36,"2004-09-02",0.0414,0.0498,0.1631286,0.1992,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,29.0571428571,6.48571428571,33.3,25,20.6,-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29,6.31428571429,32.2,24.4,28.3,14
"351","sj",2004,37,"2004-09-09",0.1076,0.074925,0.1059143,0.09598571,42.51,300.958571429,301,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.9857142857,6.97142857143,33.9,25,20.6,0.0414,0.0498,0.1631286,0.1992,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,29.0571428571,6.48571428571,33.3,25,20.6,10
"352","sj",2004,45,"2004-11-04",0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109,0.0802,0.088,0.096,0.1182286,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.64285714286,31.7,23.9,34.1,0.0969,0.07463333,0.08211667,0.0797,10.82,300.647142857,300.807142857,296.221428571,302.7,299.2,18,76.9228571429,10.82,17.6957142857,2.44285714286,28.2857142857,6.72857142857,32.2,23.9,15.1,17
"353","sj",2004,46,"2004-11-11",0.0199,-0.00135,0.039,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.0385714286,2.4,27.2428571429,6.35714285714,31.1,23.9,7.7,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109,0.0802,0.088,0.096,0.1182286,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.64285714286,31.7,23.9,34.1,4
"354","sj",2004,47,"2004-11-18",0.3274,-0.0064,0.2224857,0.1364714,122.87,298.547142857,298.557142857,295.557142857,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.9,23.3,70.7,0.0199,-0.00135,0.039,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.0385714286,2.4,27.2428571429,6.35714285714,31.1,23.9,7.7,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109,15
"355","sj",2004,48,"2004-11-25",0.0435,-0.0607,0.1951571,0.2427714,18.37,298.43,298.457142857,293.455714286,300,297,24.9,74.3028571429,18.37,14.9214285714,1.97142857143,26.3285714286,4.9,29.4,23.3,26.9,0.3274,-0.0064,0.2224857,0.1364714,122.87,298.547142857,298.557142857,295.557142857,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.9,23.3,70.7,0.0199,-0.00135,0.039,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.0385714286,2.4,27.2428571429,6.35714285714,31.1,23.9,7.7,8
"356","sj",2004,49,"2004-12-02",-0.1613,-0.08855,0.2108714,0.2731429,0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0,15.1628571429,2.11428571429,25.6428571429,6.44285714286,28.9,21.1,7.7,0.0435,-0.0607,0.1951571,0.2427714,18.37,298.43,298.457142857,293.455714286,300,297,24.9,74.3028571429,18.37,14.9214285714,1.97142857143,26.3285714286,4.9,29.4,23.3,26.9,0.3274,-0.0064,0.2224857,0.1364714,122.87,298.547142857,298.557142857,295.557142857,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.9,23.3,70.7,6
"357","sj",2004,50,"2004-12-09",-0.0039,-0.0262,0.2083167,0.17965,0,298.164285714,298.364285714,293.274285714,300.2,296.1,2.8,74.3257142857,0,14.7085714286,2.35714285714,25.1571428571,6.31428571429,28.9,20.6,10.4,-0.1613,-0.08855,0.2108714,0.2731429,0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0,15.1628571429,2.11428571429,25.6428571429,6.44285714286,28.9,21.1,7.7,0.0435,-0.0607,0.1951571,0.2427714,18.37,298.43,298.457142857,293.455714286,300,297,24.9,74.3028571429,18.37,14.9214285714,1.97142857143,26.3285714286,4.9,29.4,23.3,26.9,12
"358","sj",2004,51,"2004-12-16",-0.15165,-0.0214,0.1828167,0.1342571,5.54,298.802857143,298.95,295.252857143,300.8,297.5,29.32,80.8885714286,5.54,16.6214285714,2.24285714286,26.2714285714,5.62857142857,30.6,22.8,30.6,-0.0039,-0.0262,0.2083167,0.17965,0,298.164285714,298.364285714,293.274285714,300.2,296.1,2.8,74.3257142857,0,14.7085714286,2.35714285714,25.1571428571,6.31428571429,28.9,20.6,10.4,-0.1613,-0.08855,0.2108714,0.2731429,0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0,15.1628571429,2.11428571429,25.6428571429,6.44285714286,28.9,21.1,7.7,15
"359","sj",2004,52,"2004-12-23",-0.1261,-0.06296667,0.1994857,0.14035,150.31,298.682857143,298.871428571,295.741428571,300.9,296.9,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,26.2428571429,5.71428571429,30,22.8,55.7,-0.15165,-0.0214,0.1828167,0.1342571,5.54,298.802857143,298.95,295.252857143,300.8,297.5,29.32,80.8885714286,5.54,16.6214285714,2.24285714286,26.2714285714,5.62857142857,30.6,22.8,30.6,-0.0039,-0.0262,0.2083167,0.17965,0,298.164285714,298.364285714,293.274285714,300.2,296.1,2.8,74.3257142857,0,14.7085714286,2.35714285714,25.1571428571,6.31428571429,28.9,20.6,10.4,11
"360","sj",2005,3,"2005-01-22",-0.1118333,-0.07645,0.2029,0.2233571,14.67,297.395714286,297.557142857,294.308571429,299.4,295.8,76.36,83.0557142857,14.67,15.6714285714,1.91428571429,25.2285714286,4.91428571429,28.3,21.7,32.4,0.02435,-0.019275,0.1335429,0.1272429,0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0,15.0428571429,1.91428571429,25.2,5.38571428571,28.3,22.2,55.6,0.0079,-0.04963333,0.1246571,0.1004429,0,297.587142857,297.664285714,292.771428571,299.5,296.1,21.68,74.7785714286,0,14.2614285714,1.95714285714,24.9857142857,4.9,28.3,21.1,23.8,7
"361","sj",2005,4,"2005-01-29",-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299,294.8,31.85,78.5385714286,15.2,14.0914285714,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34,-0.1118333,-0.07645,0.2029,0.2233571,14.67,297.395714286,297.557142857,294.308571429,299.4,295.8,76.36,83.0557142857,14.67,15.6714285714,1.91428571429,25.2285714286,4.91428571429,28.3,21.7,32.4,0.02435,-0.019275,0.1335429,0.1272429,0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0,15.0428571429,1.91428571429,25.2,5.38571428571,28.3,22.2,55.6,7
"362","sj",2005,5,"2005-02-05",0.0442,-0.0758,0.2056,0.1781429,0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0,13.77,1.97142857143,23.7142857143,4.52857142857,27.8,19.4,5.4,-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299,294.8,31.85,78.5385714286,15.2,14.0914285714,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34,-0.1118333,-0.07645,0.2029,0.2233571,14.67,297.395714286,297.557142857,294.308571429,299.4,295.8,76.36,83.0557142857,14.67,15.6714285714,1.91428571429,25.2285714286,4.91428571429,28.3,21.7,32.4,8
"363","sj",2005,6,"2005-02-12",-0.08175,-0.03735,0.2976571,0.3102571,0,296.101428571,296.171428571,290.467142857,299.5,293.3,6.4,70.7957142857,0,12.3628571429,3.11428571429,23.3142857143,5.98571428571,26.7,19.4,10.1,0.0442,-0.0758,0.2056,0.1781429,0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0,13.77,1.97142857143,23.7142857143,4.52857142857,27.8,19.4,5.4,-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299,294.8,31.85,78.5385714286,15.2,14.0914285714,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34,9
"364","sj",2005,16,"2005-04-23",0.01683333,0.005433333,0.09328333,0.1092167,42.88,300.012857143,300.107142857,295.648571429,302.7,297.1,3.6,77.2428571429,42.88,17.0557142857,3.72857142857,28.1714285714,8.41428571429,33.9,22.2,97.3,-0.1235,-0.1235,0.1525833,0.1210857,33.69,299.19,299.378571429,294.947142857,301.9,296.8,23.7,77.65,33.69,16.3157142857,3.38571428571,27.4,8.15714285714,32.8,22.8,21.1,0.0045,-0.00048,0.1233167,0.1557833,13.44,299.107142857,299.364285714,294.928571429,301.5,297.4,8,78.0028571429,13.44,16.3042857143,3.01428571429,27.3,7.48571428571,33.3,22.2,7.4,1
"365","sj",2005,23,"2005-06-11",0.0606,0.09883333,0.1881857,0.1763,32.02,301.117142857,301.128571429,296.688571429,303,299.4,4.5,76.94,32.02,18.1657142857,2.57142857143,28.7285714286,5.95714285714,32.8,24.4,4.4,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.878571429,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,28.8428571429,6.34285714286,34.4,25,23.9,0.0476,0.06735,0.0966,0.08731429,156.94,299.805714286,300.035714286,296.9,303,297.1,145.7,84.3357142857,156.94,18.4857142857,3.07142857143,28.3857142857,6.65714285714,35,23.9,71.2,12
"366","sj",2005,24,"2005-06-18",0.0449,0.1177,0.1211143,0.1242143,97.46,299.981428571,300.107142857,296.544285714,302.1,298.3,15.9,81.5157142857,97.46,18.0285714286,2.87142857143,27.5142857143,5.8,31.1,23.9,44.5,0.0606,0.09883333,0.1881857,0.1763,32.02,301.117142857,301.128571429,296.688571429,303,299.4,4.5,76.94,32.02,18.1657142857,2.57142857143,28.7285714286,5.95714285714,32.8,24.4,4.4,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.878571429,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,28.8428571429,6.34285714286,34.4,25,23.9,21
"367","sj",2005,28,"2005-07-16",0.0514,0.051625,0.1122571,0.1370143,92.52,300.667142857,300.621428571,297,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,28.4428571429,6.34285714286,32.8,24.4,52.8,0.0854,0.246675,0.1717857,0.2381,42.06,301.281428571,301.285714286,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.94285714286,29.0285714286,6.25714285714,33.9,25,34.8,0.0892,0.07075,0.09012857,0.09425714,23.36,301.088571429,301.078571429,297.314285714,302.8,298.9,28.59,80.0128571429,23.36,18.8457142857,2.58571428571,29.0428571429,6.81428571429,33.3,24.4,52.3,45
"368","sj",2005,29,"2005-07-23",-0.0665,-0.021,0.2358286,0.2333429,39.49,300.871428571,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.4814285714,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,0.0514,0.051625,0.1122571,0.1370143,92.52,300.667142857,300.621428571,297,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,28.4428571429,6.34285714286,32.8,24.4,52.8,0.0854,0.246675,0.1717857,0.2381,42.06,301.281428571,301.285714286,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.94285714286,29.0285714286,6.25714285714,33.9,25,34.8,56
"369","sj",2005,30,"2005-07-30",-0.1087,-0.00945,0.2564429,0.2153714,64.25,300.852857143,300.921428571,297.58,302.9,298.7,34.3,82.4085714286,64.25,19.1142857143,2.72857142857,28.9285714286,6.17142857143,32.2,23.9,73.8,-0.0665,-0.021,0.2358286,0.2333429,39.49,300.871428571,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.4814285714,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,0.0514,0.051625,0.1122571,0.1370143,92.52,300.667142857,300.621428571,297,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,28.4428571429,6.34285714286,32.8,24.4,52.8,75
"370","sj",2005,31,"2005-08-06",-0.06475,-0.0267,0.1404,0.1212,80.34,301.158571429,301.107142857,297.291428571,303,299.3,54.1,79.6214285714,80.34,18.8314285714,2.87142857143,28.9428571429,5.92857142857,33.3,25,41,-0.1087,-0.00945,0.2564429,0.2153714,64.25,300.852857143,300.921428571,297.58,302.9,298.7,34.3,82.4085714286,64.25,19.1142857143,2.72857142857,28.9285714286,6.17142857143,32.2,23.9,73.8,-0.0665,-0.021,0.2358286,0.2333429,39.49,300.871428571,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.4814285714,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,83
"371","sj",2005,38,"2005-09-24",0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.495714286,301.514285714,297,303.7,298.9,14.6,76.6614285714,66.86,18.5057142857,3.57142857143,28.5857142857,6.65714285714,32.2,24.4,15.1,0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.164285714,297.795714286,304.3,299.9,11.9,77.2728571429,43.57,19.44,3.38571428571,29.2428571429,7.55714285714,33.9,24.4,61,0.0022,-0.0271,0.2050286,0.2202333,23.3,301.465714286,301.514285714,296.642857143,304.1,298.6,3.7,75.4385714286,23.3,18.1571428571,4.42857142857,28.8571428571,7.05714285714,33.9,24.4,8.9,82
"372","sj",2005,39,"2005-10-01",0.0012,-0.02986667,0.1802833,0.1557333,36.86,301.114285714,301.371428571,297.128571429,304,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25,19.8,0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.495714286,301.514285714,297,303.7,298.9,14.6,76.6614285714,66.86,18.5057142857,3.57142857143,28.5857142857,6.65714285714,32.2,24.4,15.1,0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.164285714,297.795714286,304.3,299.9,11.9,77.2728571429,43.57,19.44,3.38571428571,29.2428571429,7.55714285714,33.9,24.4,61,73
"373","sj",2005,40,"2005-10-08",0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.128571429,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.68571428571,28.0142857143,6.34285714286,32.8,23.3,18.6,0.0012,-0.02986667,0.1802833,0.1557333,36.86,301.114285714,301.371428571,297.128571429,304,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25,19.8,0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.495714286,301.514285714,297,303.7,298.9,14.6,76.6614285714,66.86,18.5057142857,3.57142857143,28.5857142857,6.65714285714,32.2,24.4,15.1,43
"374","sj",2005,41,"2005-10-15",0.0419,0.02793333,0.05515,0.04244286,157.83,299.834285714,300.014285714,296.547142857,303,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.0142857143,7.22857142857,32.2,22.8,126.9,0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.128571429,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.68571428571,28.0142857143,6.34285714286,32.8,23.3,18.6,0.0012,-0.02986667,0.1802833,0.1557333,36.86,301.114285714,301.371428571,297.128571429,304,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25,19.8,55
"375","sj",2005,42,"2005-10-22",0.02275,0.0278,0.2403571,0.2043429,112.16,300.624285714,300.878571429,297.327142857,303.1,298,18.7,82.39,112.16,18.9585714286,2.92857142857,28.0428571429,6.44285714286,33.9,23.3,45.5,0.0419,0.02793333,0.05515,0.04244286,157.83,299.834285714,300.014285714,296.547142857,303,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.0142857143,7.22857142857,32.2,22.8,126.9,0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.128571429,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.68571428571,28.0142857143,6.34285714286,32.8,23.3,18.6,55
"376","sj",2005,43,"2005-10-29",-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.691428571,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.9714285714,7.07142857143,33.3,23.9,55.1,0.02275,0.0278,0.2403571,0.2043429,112.16,300.624285714,300.878571429,297.327142857,303.1,298,18.7,82.39,112.16,18.9585714286,2.92857142857,28.0428571429,6.44285714286,33.9,23.3,45.5,0.0419,0.02793333,0.05515,0.04244286,157.83,299.834285714,300.014285714,296.547142857,303,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.0142857143,7.22857142857,32.2,22.8,126.9,53
"377","sj",2005,44,"2005-11-05",0.07596667,-0.0622,0.2535143,0.2017429,39.72,300.841428571,300.942857143,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.57142857143,27.9571428571,7.4,32.8,23.9,57.2,-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.691428571,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.9714285714,7.07142857143,33.3,23.9,55.1,0.02275,0.0278,0.2403571,0.2043429,112.16,300.624285714,300.878571429,297.327142857,303.1,298,18.7,82.39,112.16,18.9585714286,2.92857142857,28.0428571429,6.44285714286,33.9,23.3,45.5,46
"378","sj",2005,45,"2005-11-12",-0.00135,0.06455,0.2022143,0.1520714,27.22,300.664285714,300.735714286,296.748571429,302.6,299,20.43,79.3271428571,27.22,18.2285714286,2.12857142857,27.8714285714,7.01428571429,32.8,23.3,32.5,0.07596667,-0.0622,0.2535143,0.2017429,39.72,300.841428571,300.942857143,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.57142857143,27.9571428571,7.4,32.8,23.9,57.2,-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.691428571,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.9714285714,7.07142857143,33.3,23.9,55.1,43
"379","sj",2005,46,"2005-11-19",0.0507,0.0174,0.2004429,0.1821714,37.36,299.971428571,299.814285714,296.194285714,301.6,298,93.9,79.9014285714,37.36,17.6385714286,2.25714285714,27.1571428571,6.54285714286,31.1,23.3,41.5,-0.00135,0.06455,0.2022143,0.1520714,27.22,300.664285714,300.735714286,296.748571429,302.6,299,20.43,79.3271428571,27.22,18.2285714286,2.12857142857,27.8714285714,7.01428571429,32.8,23.3,32.5,0.07596667,-0.0622,0.2535143,0.2017429,39.72,300.841428571,300.942857143,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.57142857143,27.9571428571,7.4,32.8,23.9,57.2,29
"380","sj",2005,51,"2005-12-24",0.1077,0.0531,0.2853429,0.2935714,0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,-0.0587,-0.07753333,0.1667571,0.1695143,0,299.131428571,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30,-0.03396667,0.04135,0.1812667,0.20685,0,298.578571429,298.542857143,293.015714286,300.5,295.9,11.2,71.4557142857,0,14.5071428571,2.74285714286,24.9857142857,6.32857142857,28.9,20.6,27.5,8
"381","sj",2006,52,"2006-01-01",-0.1062,-0.1376,0.1835,0.1697667,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30,21.1,18.6,0.1077,0.0531,0.2853429,0.2935714,0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,-0.0587,-0.07753333,0.1667571,0.1695143,0,299.131428571,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30,13
"382","sj",2006,1,"2006-01-08",-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,24.6571428571,6.25714285714,28.3,20.6,8.1,-0.1062,-0.1376,0.1835,0.1697667,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30,21.1,18.6,0.1077,0.0531,0.2853429,0.2935714,0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,10
"383","sj",2006,2,"2006-01-15",-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,24.6571428571,6.25714285714,28.3,20.6,8.1,-0.1062,-0.1376,0.1835,0.1697667,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30,21.1,18.6,17
"384","sj",2006,3,"2006-01-22",-0.1942333,-0.11174,0.1015143,0.1011143,74.41,298.401428571,298.528571429,294.417142857,300.9,296.7,41.5,78.72,74.41,15.7942857143,2.42857142857,24.7142857143,6.35714285714,30.6,20.6,101.1,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,24.6571428571,6.25714285714,28.3,20.6,8.1,19
