"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"720","sj",2004,9,"2004-02-26",0.05716667,0.052025,0.139,0.1584429,0,297.534285714,297.957142857,293.618571429,300.6,295.8,19.92,79.0271428571,0,15.0042857143,2.62857142857,24.1857142857,6.72857142857,28.3,19.4,19.3,11
"721","sj",2004,10,"2004-03-04",-0.0638,0.0905,0.2206,0.2357714,0,297.824285714,298.057142857,293.645714286,301.2,296,16.2,77.7614285714,0,15.0657142857,2.68571428571,25.1571428571,7.21428571429,31.1,20.6,15.8,5
"722","sj",2004,11,"2004-03-11",-0.0505,0.02825,0.1867,0.1538,0,297.504285714,297.628571429,292.185714286,300,296,6.27,72.3057142857,0,13.6714285714,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,2.5,6
"723","sj",2004,12,"2004-03-18",0.0579247338389262,0.0674690681521984,0.02834286,0.0116,0,298.254285714,298.428571429,294.251428571,300.3,296,13.81,78.5471428571,0,15.5914285714,2.57142857143,25.9142857143,6.64285714286,31.1,20.6,12.2,7
"724","sj",2004,13,"2004-03-25",-0.40625,0.07343333,0.1199,0.1322667,0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0,15.3385714286,2.28571428571,25.5571428571,6.72857142857,30,21.1,3,11
"725","sj",2004,14,"2004-04-01",0.0579247338389262,0.023175,0.1476286,0.1583857,28.35,296.894285714,296.921428571,293.281428571,299.9,294.3,81.1,80.3657142857,28.35,14.7214285714,2.41428571429,24.7,6.02857142857,28.9,20.6,60.7,4
"726","sj",2004,15,"2004-04-08",0.4934,0.1412,0.3543429,0.2740857,0,297.758571429,298.085714286,293.322857143,300.9,295.6,11,76.4457142857,0,14.7557142857,3.2,25.4,7.38571428571,31.1,20.6,5.6,3
"727","sj",2004,16,"2004-04-15",0.0061,0.0162,0.1967286,0.1820857,5.75,298.694285714,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.7485714286,3.1,25.9571428571,6.08571428571,29.4,22.8,31.5,2
"728","sj",2004,17,"2004-04-22",0.0579247338389262,-0.04705,0.2125571,0.2720286,23.59,298.66,298.871428571,293.182857143,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.57142857143,25.8428571429,6.18571428571,29.4,21.7,5.6,6
"729","sj",2004,18,"2004-04-29",0.0579247338389262,-0.08976667,0.0633,0.1553833,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,26.1571428571,5.71428571429,30,22.8,23.4,10
"730","sj",2004,19,"2004-05-06",0.0579247338389262,0.0674690681521984,0.09315,0.1181333,9.57,299.09,299.207142857,294.38,301.1,297.3,20.56,75.3857142857,9.57,15.75,2.3,26.2714285714,6.27142857143,30.6,22.2,30.2,7
"731","sj",2004,20,"2004-05-13",-0.0904,0.118525,0.1076333,0.21006,15.78,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.78,16.73,2.65714285714,26.7285714286,5.52857142857,31.1,22.8,18.1,5
"732","sj",2004,21,"2004-05-20",0.05286667,0.06016667,0.1156429,0.1297857,96.99,298.121428571,298.114285714,295.154285714,300,296.5,79,83.8328571429,96.99,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,53.6,3
"733","sj",2004,22,"2004-05-27",-0.02563333,-0.008066667,0.1591143,0.1588,175.41,298.365714286,298.457142857,295.347142857,300.4,297.2,90.2,83.55,175.41,16.74,2,24.8142857143,4.91428571429,28.9,21.7,145.8,12
"734","sj",2004,23,"2004-06-03",-0.07055,-0.02854,0.08158571,0.1132429,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.9142857143,13.51,17.8814285714,2.9,27.9571428571,7.54285714286,33.3,22.8,4.6,13
"735","sj",2004,24,"2004-06-10",0.0218,-0.0441,0.1412,0.1782429,6.12,299.817142857,299.757142857,296.101428571,301.5,298,30.07,80.1771428571,6.12,17.4757142857,2.31428571429,28.0428571429,6.34285714286,31.7,23.9,17.6,10
"736","sj",2004,25,"2004-06-17",0.017425,0.07494,0.1466571,0.1337429,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20,81.5614285714,13.07,17.9842857143,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,81.5,13
"737","sj",2004,26,"2004-06-24",0.0101,-0.00385,0.1837714,0.1702143,41.41,300.537142857,300.642857143,296.415714286,302.5,297.9,17,78.2971428571,41.41,17.7942857143,2.85714285714,28.2285714286,6.27142857143,32.2,23.9,8.9,13
"738","sj",2004,27,"2004-07-01",0.0579247338389262,0.0083,0.1515714,0.1447429,28.37,300.644285714,300.678571429,296.557142857,302.5,298.4,32.2,78.4814285714,28.37,17.9514285714,2.61428571429,28.3428571429,6.18571428571,32.2,23.3,67.6,8
"739","sj",2004,28,"2004-07-08",-0.0267,-0.01173333,0.1683286,0.1751143,39.05,300.258571429,300.257142857,296.33,301.9,298.6,43.83,79.1814285714,39.05,17.7285714286,2.57142857143,27.8285714286,6.42857142857,31.1,23.3,76.5,21
"740","sj",2004,29,"2004-07-15",-0.0529,-0.101,0.1853143,0.1498429,59.15,300.575714286,300.671428571,296.797142857,302.4,299,15.8,79.9957142857,59.15,18.2528571429,2.2,28.2428571429,5.24285714286,31.7,25,16,18
"741","sj",2004,30,"2004-07-22",0.0674,0.08983333,0.1748286,0.1487429,23.74,300.401428571,300.4,296.095714286,302.3,298.4,31.21,77.4985714286,23.74,17.51,2.68571428571,28.0142857143,6.52857142857,31.7,23.9,26.2,8
"742","sj",2004,31,"2004-07-29",-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.234285714,300.285714286,296.822857143,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.57142857143,28.0428571429,6.37142857143,31.7,23.9,44,7
"743","sj",2004,32,"2004-08-05",0.0058,0.0327,0.1741,0.1838143,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.0257142857,35.99,18.0528571429,2.97142857143,28.5285714286,6.58571428571,32.2,24.4,12.8,20
"744","sj",2004,33,"2004-08-12",0.0374,0.1084,0.1253,0.1774143,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,14
"745","sj",2004,34,"2004-08-19",-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29,6.31428571429,32.2,24.4,28.3,14
"746","sj",2004,35,"2004-08-26",0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,29.0571428571,6.48571428571,33.3,25,20.6,7
"747","sj",2004,36,"2004-09-02",0.0414,0.0498,0.1631286,0.1992,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,14
"748","sj",2004,37,"2004-09-09",0.1076,0.074925,0.1059143,0.09598571,42.51,300.958571429,301,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.9857142857,6.97142857143,33.9,25,20.6,10
"749","sj",2004,38,"2004-09-16",0.04015,0.0674690681521984,0.09487143,0.1394429,52.29,301.1,301.257142857,297.304285714,303.3,299.3,16,80.0328571429,52.29,18.9042857143,2.42857142857,28.6428571429,6.11428571429,32.2,24.4,32.8,13
"750","sj",2004,39,"2004-09-23",0.0579247338389262,-0.06745,0.2252571,0.2332,245.73,299.798571429,299.957142857,297.081428571,302.9,297.7,254.95,85.33,245.73,18.6457142857,2.54285714286,27.2285714286,6.05714285714,33.9,23.3,158.2,27
"751","sj",2004,40,"2004-09-30",0.033475,0.007625,0.24358,0.1786333,10.06,301.028571429,301.207142857,296.478571429,303.6,298.7,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,29.1428571429,8.08571428571,34.4,24.4,21.8,13
"752","sj",2004,41,"2004-10-07",-0.0168,0.02526667,0.09047143,0.05836667,34.73,300.68,300.678571429,296.584285714,302.5,298.9,35.7,78.4771428571,34.73,18.0728571429,2.55714285714,28.2857142857,6.21428571429,31.7,24.4,24.4,18
"753","sj",2004,42,"2004-10-14",0.0579247338389262,0.09375,0.2360286,0.2138714,83.2,300.508571429,300.678571429,296.864285714,303.4,298.6,41.4,80.6657142857,83.2,18.4028571429,3.15714285714,28.1285714286,6.18571428571,32.2,23.9,41.4,16
"754","sj",2004,43,"2004-10-21",0.0969,0.07463333,0.08211667,0.0797,10.82,300.647142857,300.807142857,296.221428571,302.7,299.2,18,76.9228571429,10.82,17.6957142857,2.44285714286,28.2857142857,6.72857142857,32.2,23.9,15.1,16
"755","sj",2004,44,"2004-10-28",0.0802,0.088,0.096,0.1182286,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.64285714286,31.7,23.9,34.1,20
"756","sj",2004,45,"2004-11-04",0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109,17
"757","sj",2004,46,"2004-11-11",0.0199,-0.00135,0.039,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.0385714286,2.4,27.2428571429,6.35714285714,31.1,23.9,7.7,4
"758","sj",2004,47,"2004-11-18",0.3274,-0.0064,0.2224857,0.1364714,122.87,298.547142857,298.557142857,295.557142857,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.9,23.3,70.7,15
"759","sj",2004,48,"2004-11-25",0.0435,-0.0607,0.1951571,0.2427714,18.37,298.43,298.457142857,293.455714286,300,297,24.9,74.3028571429,18.37,14.9214285714,1.97142857143,26.3285714286,4.9,29.4,23.3,26.9,8
"760","sj",2004,49,"2004-12-02",-0.1613,-0.08855,0.2108714,0.2731429,0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0,15.1628571429,2.11428571429,25.6428571429,6.44285714286,28.9,21.1,7.7,6
"761","sj",2004,50,"2004-12-09",-0.0039,-0.0262,0.2083167,0.17965,0,298.164285714,298.364285714,293.274285714,300.2,296.1,2.8,74.3257142857,0,14.7085714286,2.35714285714,25.1571428571,6.31428571429,28.9,20.6,10.4,12
"762","sj",2004,51,"2004-12-16",-0.15165,-0.0214,0.1828167,0.1342571,5.54,298.802857143,298.95,295.252857143,300.8,297.5,29.32,80.8885714286,5.54,16.6214285714,2.24285714286,26.2714285714,5.62857142857,30.6,22.8,30.6,15
"763","sj",2004,52,"2004-12-23",-0.1261,-0.06296667,0.1994857,0.14035,150.31,298.682857143,298.871428571,295.741428571,300.9,296.9,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,26.2428571429,5.71428571429,30,22.8,55.7,11
"764","sj",2005,53,"2005-01-01",0.0579247338389262,0.0674690681521984,0.177655183950927,0.165955745768811,35.4708090614887,299.163652841787,299.276920122901,295.109519201226,301.398817204301,297.301827956989,30.4654193548387,78.5681812595992,35.4708090614887,16.5524086021503,2.51626728110597,27.0065284178198,6.75737327188945,31.6079569892473,22.6006451612903,26.7854838709677,10
"765","sj",2005,1,"2005-01-08",0.0079,-0.04963333,0.1246571,0.1004429,0,297.587142857,297.664285714,292.771428571,299.5,296.1,21.68,74.7785714286,0,14.2614285714,1.95714285714,24.9857142857,4.9,28.3,21.1,23.8,15
"766","sj",2005,2,"2005-01-15",0.02435,-0.019275,0.1335429,0.1272429,0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0,15.0428571429,1.91428571429,25.2,5.38571428571,28.3,22.2,55.6,17
"767","sj",2005,3,"2005-01-22",-0.1118333,-0.07645,0.2029,0.2233571,14.67,297.395714286,297.557142857,294.308571429,299.4,295.8,76.36,83.0557142857,14.67,15.6714285714,1.91428571429,25.2285714286,4.91428571429,28.3,21.7,32.4,7
"768","sj",2005,4,"2005-01-29",-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299,294.8,31.85,78.5385714286,15.2,14.0914285714,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34,7
"769","sj",2005,5,"2005-02-05",0.0442,-0.0758,0.2056,0.1781429,0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0,13.77,1.97142857143,23.7142857143,4.52857142857,27.8,19.4,5.4,8
"770","sj",2005,6,"2005-02-12",-0.08175,-0.03735,0.2976571,0.3102571,0,296.101428571,296.171428571,290.467142857,299.5,293.3,6.4,70.7957142857,0,12.3628571429,3.11428571429,23.3142857143,5.98571428571,26.7,19.4,10.1,9
"771","sj",2005,7,"2005-02-19",0.0579247338389262,0.093,0.1756571,0.1842857,0,296.352857143,296.4,291.037142857,298.7,293.4,5.3,72.2457142857,0,12.8071428571,3.08571428571,23.4142857143,6.22857142857,26.7,18.9,4.6,12
"772","sj",2005,8,"2005-02-26",0.1083,-0.04855,0.1908714,0.1969714,0,296.48,296.55,291.584285714,298,295,10.1,74.1914285714,0,13.2414285714,2.15714285714,24.4857142857,4.61428571429,27.2,21.7,2.1,12
"773","sj",2005,9,"2005-03-05",-0.1036667,-0.04113333,0.1607,0.1097667,0,297.271428571,297.45,293.274285714,300.3,295.5,5.92,78.6671428571,0,14.75,2.95714285714,25.0285714286,7.12857142857,30.6,20,5.3,5
"774","sj",2005,10,"2005-03-12",0.0579247338389262,0.0781,0.2434571,0.2521571,3.93,298.061428571,298.221428571,293.77,301.4,295.5,3.3,77.3928571429,3.93,15.2042857143,4.35714285714,26.0142857143,7.7,31.1,20,0,4
"775","sj",2005,11,"2005-03-19",0.0644,0.01095,0.1937429,0.2441714,0,297.851428571,297.914285714,292.785714286,301.6,294.8,0.3,73.5857142857,0,14.2828571429,4.25714285714,25.8428571429,8.41428571429,33.3,20,0,11
"776","sj",2005,12,"2005-03-26",-0.044,-0.0753,0.1609286,0.2079714,0,298.247142857,298.5,293.217142857,301.2,295.6,0.2,73.8671428571,0,14.6685714286,3.91428571429,26.4,8.51428571429,32.8,20,0,4
"777","sj",2005,13,"2005-04-02",0.0579247338389262,-0.0987,0.1752,0.1482286,0,299.072857143,299.314285714,294.444285714,301,297.3,0.2,75.7371428571,0,15.7828571429,2.8,27.4857142857,8.67142857143,33.3,22.2,0,5
"778","sj",2005,14,"2005-04-09",0.0045,-0.00048,0.1233167,0.1557833,13.44,299.107142857,299.364285714,294.928571429,301.5,297.4,8,78.0028571429,13.44,16.3042857143,3.01428571429,27.3,7.48571428571,33.3,22.2,7.4,7
"779","sj",2005,15,"2005-04-16",-0.1235,-0.1235,0.1525833,0.1210857,33.69,299.19,299.378571429,294.947142857,301.9,296.8,23.7,77.65,33.69,16.3157142857,3.38571428571,27.4,8.15714285714,32.8,22.8,21.1,1
"780","sj",2005,16,"2005-04-23",0.01683333,0.005433333,0.09328333,0.1092167,42.88,300.012857143,300.107142857,295.648571429,302.7,297.1,3.6,77.2428571429,42.88,17.0557142857,3.72857142857,28.1714285714,8.41428571429,33.9,22.2,97.3,1
"781","sj",2005,17,"2005-04-30",-0.09295,0.0674690681521984,0.1012333,0.106,234.13,298.917142857,299.021428571,295.538571429,301.6,296.4,98.5,81.7514285714,234.13,16.9642857143,3.58571428571,26.7857142857,6.88571428571,32.8,22.8,207.5,4
"782","sj",2005,18,"2005-05-07",-0.1362,-0.2498,0.2218,0.2113714,0,299.54,299.564285714,295.554285714,301.9,297.5,11,78.9071428571,0,16.9628571429,2.75714285714,27.3714285714,5.7,31.7,23.3,48.2,2
"783","sj",2005,19,"2005-05-14",0.06313333,0.082275,0.1302667,0.09501667,38.66,299.948571429,299.942857143,295.3,301.8,297.9,10.11,75.6985714286,38.66,16.6728571429,2.91428571429,27.3,6.22857142857,31.7,23.3,11.4,6
"784","sj",2005,20,"2005-05-21",0.0579247338389262,0.0481,0.07107143,0.04847143,102.56,299.065714286,298.985714286,296.075714286,301.6,296.8,96,83.7628571429,102.56,17.5328571429,2.51428571429,26.2714285714,5.95714285714,30.6,22.2,110.9,3
"785","sj",2005,21,"2005-05-28",0.0476,0.06735,0.0966,0.08731429,156.94,299.805714286,300.035714286,296.9,303,297.1,145.7,84.3357142857,156.94,18.4857142857,3.07142857143,28.3857142857,6.65714285714,35,23.9,71.2,4
"786","sj",2005,22,"2005-06-04",-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.878571429,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,28.8428571429,6.34285714286,34.4,25,23.9,10
"787","sj",2005,23,"2005-06-11",0.0606,0.09883333,0.1881857,0.1763,32.02,301.117142857,301.128571429,296.688571429,303,299.4,4.5,76.94,32.02,18.1657142857,2.57142857143,28.7285714286,5.95714285714,32.8,24.4,4.4,12
"788","sj",2005,24,"2005-06-18",0.0449,0.1177,0.1211143,0.1242143,97.46,299.981428571,300.107142857,296.544285714,302.1,298.3,15.9,81.5157142857,97.46,18.0285714286,2.87142857143,27.5142857143,5.8,31.1,23.9,44.5,21
"789","sj",2005,25,"2005-06-25",0.0579247338389262,0.0634,0.2097429,0.2099286,8.36,301.337142857,301.357142857,297.458571429,304,298.5,4.2,79.7185714286,8.36,19.0414285714,3.51428571429,30.0285714286,7.65714285714,34.4,25,0,26
"790","sj",2005,26,"2005-07-02",0.0892,0.07075,0.09012857,0.09425714,23.36,301.088571429,301.078571429,297.314285714,302.8,298.9,28.59,80.0128571429,23.36,18.8457142857,2.58571428571,29.0428571429,6.81428571429,33.3,24.4,52.3,21
"791","sj",2005,27,"2005-07-09",0.0854,0.246675,0.1717857,0.2381,42.06,301.281428571,301.285714286,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.94285714286,29.0285714286,6.25714285714,33.9,25,34.8,30
"792","sj",2005,28,"2005-07-16",0.0514,0.051625,0.1122571,0.1370143,92.52,300.667142857,300.621428571,297,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,28.4428571429,6.34285714286,32.8,24.4,52.8,45
"793","sj",2005,29,"2005-07-23",-0.0665,-0.021,0.2358286,0.2333429,39.49,300.871428571,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.4814285714,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,56
"794","sj",2005,30,"2005-07-30",-0.1087,-0.00945,0.2564429,0.2153714,64.25,300.852857143,300.921428571,297.58,302.9,298.7,34.3,82.4085714286,64.25,19.1142857143,2.72857142857,28.9285714286,6.17142857143,32.2,23.9,73.8,75
"795","sj",2005,31,"2005-08-06",-0.06475,-0.0267,0.1404,0.1212,80.34,301.158571429,301.107142857,297.291428571,303,299.3,54.1,79.6214285714,80.34,18.8314285714,2.87142857143,28.9428571429,5.92857142857,33.3,25,41,83
"796","sj",2005,32,"2005-08-13",0.0579247338389262,0.02365,0.2691286,0.1919286,18.15,301.348571429,301.378571429,297.367142857,303.5,299.2,11.93,79.2528571429,18.15,18.9385714286,2.98571428571,29.4714285714,6.97142857143,33.9,25.6,12.6,82
"797","sj",2005,33,"2005-08-20",0.0479,0.069675,0.08632857,0.09587143,29.86,301.465714286,301.464285714,297.188571429,303.7,299.2,21.1,77.74,29.86,18.72,3.41428571429,29.3285714286,6.5,33.3,25.6,18.1,126
"798","sj",2005,34,"2005-08-27",-0.1224,0.051,0.1057714,0.1418714,99.02,301.178571429,301.221428571,296.692857143,303.7,299.1,28.1,76.7342857143,99.02,18.1742857143,3.38571428571,27.9285714286,7.92857142857,33.3,22.8,31.7,119
"799","sj",2005,35,"2005-09-03",0.0579247338389262,-0.0073,0.11122,0.1085857,77.05,301.291428571,301.392857143,297.287142857,303.4,299.5,30,79.0814285714,77.05,18.8671428571,3.18571428571,28.0857142857,6.57142857143,32.2,22.2,104.4,137
"800","sj",2005,36,"2005-09-10",0.0022,-0.0271,0.2050286,0.2202333,23.3,301.465714286,301.514285714,296.642857143,304.1,298.6,3.7,75.4385714286,23.3,18.1571428571,4.42857142857,28.8571428571,7.05714285714,33.9,24.4,8.9,131
"801","sj",2005,37,"2005-09-17",0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.164285714,297.795714286,304.3,299.9,11.9,77.2728571429,43.57,19.44,3.38571428571,29.2428571429,7.55714285714,33.9,24.4,61,112
"802","sj",2005,38,"2005-09-24",0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.495714286,301.514285714,297,303.7,298.9,14.6,76.6614285714,66.86,18.5057142857,3.57142857143,28.5857142857,6.65714285714,32.2,24.4,15.1,82
"803","sj",2005,39,"2005-10-01",0.0012,-0.02986667,0.1802833,0.1557333,36.86,301.114285714,301.371428571,297.128571429,304,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25,19.8,73
"804","sj",2005,40,"2005-10-08",0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.128571429,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.68571428571,28.0142857143,6.34285714286,32.8,23.3,18.6,43
"805","sj",2005,41,"2005-10-15",0.0419,0.02793333,0.05515,0.04244286,157.83,299.834285714,300.014285714,296.547142857,303,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.0142857143,7.22857142857,32.2,22.8,126.9,55
"806","sj",2005,42,"2005-10-22",0.02275,0.0278,0.2403571,0.2043429,112.16,300.624285714,300.878571429,297.327142857,303.1,298,18.7,82.39,112.16,18.9585714286,2.92857142857,28.0428571429,6.44285714286,33.9,23.3,45.5,55
"807","sj",2005,43,"2005-10-29",-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.691428571,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.9714285714,7.07142857143,33.3,23.9,55.1,53
"808","sj",2005,44,"2005-11-05",0.07596667,-0.0622,0.2535143,0.2017429,39.72,300.841428571,300.942857143,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.57142857143,27.9571428571,7.4,32.8,23.9,57.2,46
"809","sj",2005,45,"2005-11-12",-0.00135,0.06455,0.2022143,0.1520714,27.22,300.664285714,300.735714286,296.748571429,302.6,299,20.43,79.3271428571,27.22,18.2285714286,2.12857142857,27.8714285714,7.01428571429,32.8,23.3,32.5,43
"810","sj",2005,46,"2005-11-19",0.0507,0.0174,0.2004429,0.1821714,37.36,299.971428571,299.814285714,296.194285714,301.6,298,93.9,79.9014285714,37.36,17.6385714286,2.25714285714,27.1571428571,6.54285714286,31.1,23.3,41.5,29
"811","sj",2005,47,"2005-11-26",0.0579247338389262,0.1654,0.2159143,0.1852286,14.49,299.467142857,299.564285714,295.117142857,301.4,298,40.81,77.2457142857,14.49,16.5485714286,2.58571428571,26.5285714286,6.08571428571,30,22.2,23.6,22
"812","sj",2005,48,"2005-12-03",0.0579247338389262,0.1823,0.2686,0.2481857,26.65,299.182857143,299.235714286,295.124285714,302.2,297.8,36.65,78.6242857143,26.65,16.5714285714,2.41428571429,26.2285714286,5.87142857143,30.6,22.8,80.7,26
"813","sj",2005,49,"2005-12-10",-0.03396667,0.04135,0.1812667,0.20685,0,298.578571429,298.542857143,293.015714286,300.5,295.9,11.2,71.4557142857,0,14.5071428571,2.74285714286,24.9857142857,6.32857142857,28.9,20.6,27.5,13
"814","sj",2005,50,"2005-12-17",-0.0587,-0.07753333,0.1667571,0.1695143,0,299.131428571,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30,17
"815","sj",2005,51,"2005-12-24",0.1077,0.0531,0.2853429,0.2935714,0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,8
"816","sj",2006,52,"2006-01-01",-0.1062,-0.1376,0.1835,0.1697667,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30,21.1,18.6,13
"817","sj",2006,1,"2006-01-08",-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,24.6571428571,6.25714285714,28.3,20.6,8.1,10
"818","sj",2006,2,"2006-01-15",-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,17
"819","sj",2006,3,"2006-01-22",-0.1942333,-0.11174,0.1015143,0.1011143,74.41,298.401428571,298.528571429,294.417142857,300.9,296.7,41.5,78.72,74.41,15.7942857143,2.42857142857,24.7142857143,6.35714285714,30.6,20.6,101.1,19
"820","sj",2006,4,"2006-01-29",0.009,-0.0458,0.1000167,0.1076833,0,298.287142857,298.335714286,293.512857143,299.9,296.6,16.8,74.8971428571,0,14.8971428571,2.01428571429,24.2857142857,5.14285714286,27.2,20.6,29.2,9
"821","sj",2006,5,"2006-02-05",0.0443,-0.005,0.1681333,0.1399571,0,297.541428571,297.635714286,292.347142857,300.2,295.5,9.89,72.8728571429,0,13.86,2.15714285714,23.4142857143,6.11428571429,28.9,18.9,7.6,9
"822","sj",2006,6,"2006-02-12",-0.3084,-0.1369,0.2661,0.2104571,18.15,297.825714286,297.992857143,293.457142857,300.1,296.5,9.7,76.9071428571,18.15,14.8985714286,2.21428571429,23.9142857143,6.38571428571,28.3,19.4,26.6,9
"823","sj",2006,7,"2006-02-19",0.3255,-0.02752,0.1900714,0.2061857,0,297.955714286,298.242857143,293.908571429,300.9,295.6,10.37,78.4942857143,0,15.2814285714,3.02857142857,24.7428571429,7.05714285714,30.6,20,15,3
"824","sj",2006,8,"2006-02-26",-0.1032,0.1611,0.2396714,0.2859714,11.8,298.055714286,298.207142857,292.971428571,300.1,296.7,8.1,73.4142857143,11.8,14.3885714286,2.38571428571,24.8571428571,6.34285714286,28.9,21.1,2.6,7
"825","sj",2006,9,"2006-03-05",-0.16734,-0.105825,0.16068,0.2190667,0,298.158571429,298.564285714,292.461428571,300.9,296.3,0.2,70.6971428571,0,13.9514285714,2.64285714286,25.3,6.48571428571,30.6,21.1,0,7
"826","sj",2006,10,"2006-03-12",-0.01313333,0.018275,0.1773,0.1503,0,297.988571429,298.142857143,293.07,300.8,295.4,7.5,74.28,0,14.4971428571,3.42857142857,25.5285714286,6.84285714286,30.6,21.1,3.3,0
"827","sj",2006,11,"2006-03-19",0.0109,-0.01436,0.1671,0.1572143,16.74,297.261428571,297.392857143,292.131428571,300.3,295.4,19.63,73.21,16.74,13.7,2.61428571429,25.5142857143,6.18571428571,29.4,21.7,2.2,2
"828","sj",2006,12,"2006-03-26",0.0579247338389262,-0.10425,0.1246429,0.1394,31.34,298.061428571,298.3,293.405714286,300.4,296,10.35,75.5271428571,31.34,14.8228571429,2.85714285714,25.6857142857,6.18571428571,29.4,21.7,7.4,3
